gauge,filename,source_path,processed_path,size_bytes,reference_angle
man5,man5_10.png,data\raw\Aalborg\4 Test of videos\man5\man5_10.png,data\processed\aalborg_clean\man5\man5_10.png,2706,
man5,man5_11.png,data\raw\Aalborg\4 Test of videos\man5\man5_11.png,data\processed\aalborg_clean\man5\man5_11.png,7100,
man5,man5_12.png,data\raw\Aalborg\4 Test of videos\man5\man5_12.png,data\processed\aalborg_clean\man5\man5_12.png,7016,
man5,man5_13.png,data\raw\Aalborg\4 Test of videos\man5\man5_13.png,data\processed\aalborg_clean\man5\man5_13.png,2672,
man5,man5_14.png,data\raw\Aalborg\4 Test of videos\man5\man5_14.png,data\processed\aalborg_clean\man5\man5_14.png,2679,1.5707963267948966
man5,man5_15.png,data\raw\Aalborg\4 Test of videos\man5\man5_15.png,data\processed\aalborg_clean\man5\man5_15.png,2706,1.5707963267948966
man5,man5_16.png,data\raw\Aalborg\4 Test of videos\man5\man5_16.png,data\processed\aalborg_clean\man5\man5_16.png,2706,
man5,man5_17.png,data\raw\Aalborg\4 Test of videos\man5\man5_17.png,data\processed\aalborg_clean\man5\man5_17.png,2692,1.5707963267948966
man5,man5_18.png,data\raw\Aalborg\4 Test of videos\man5\man5_18.png,data\processed\aalborg_clean\man5\man5_18.png,2722,
man5,man5_19.png,data\raw\Aalborg\4 Test of videos\man5\man5_19.png,data\processed\aalborg_clean\man5\man5_19.png,6776,
man5,man5_2.png,data\raw\Aalborg\4 Test of videos\man5\man5_2.png,data\processed\aalborg_clean\man5\man5_2.png,2667,1.5347234494205308
man5,man5_20.png,data\raw\Aalborg\4 Test of videos\man5\man5_20.png,data\processed\aalborg_clean\man5\man5_20.png,6774,
man5,man5_21.png,data\raw\Aalborg\4 Test of videos\man5\man5_21.png,data\processed\aalborg_clean\man5\man5_21.png,2689,1.5360383096811627
man5,man5_22.png,data\raw\Aalborg\4 Test of videos\man5\man5_22.png,data\processed\aalborg_clean\man5\man5_22.png,2708,1.5707963267948966
man5,man5_23.png,data\raw\Aalborg\4 Test of videos\man5\man5_23.png,data\processed\aalborg_clean\man5\man5_23.png,2698,
man5,man5_24.png,data\raw\Aalborg\4 Test of videos\man5\man5_24.png,data\processed\aalborg_clean\man5\man5_24.png,2659,1.5707963267948966
man5,man5_25.png,data\raw\Aalborg\4 Test of videos\man5\man5_25.png,data\processed\aalborg_clean\man5\man5_25.png,2681,1.5707963267948966
man5,man5_26.png,data\raw\Aalborg\4 Test of videos\man5\man5_26.png,data\processed\aalborg_clean\man5\man5_26.png,2696,1.5707963267948966
man5,man5_27.png,data\raw\Aalborg\4 Test of videos\man5\man5_27.png,data\processed\aalborg_clean\man5\man5_27.png,2700,1.5707963267948966
man5,man5_28.png,data\raw\Aalborg\4 Test of videos\man5\man5_28.png,data\processed\aalborg_clean\man5\man5_28.png,2695,-0.45076807350081527
man5,man5_29.png,data\raw\Aalborg\4 Test of videos\man5\man5_29.png,data\processed\aalborg_clean\man5\man5_29.png,4050,
man5,man5_3.png,data\raw\Aalborg\4 Test of videos\man5\man5_3.png,data\processed\aalborg_clean\man5\man5_3.png,2672,1.5707963267948966
man5,man5_30.png,data\raw\Aalborg\4 Test of videos\man5\man5_30.png,data\processed\aalborg_clean\man5\man5_30.png,2560,
man5,man5_31.png,data\raw\Aalborg\4 Test of videos\man5\man5_31.png,data\processed\aalborg_clean\man5\man5_31.png,2585,
man5,man5_32.png,data\raw\Aalborg\4 Test of videos\man5\man5_32.png,data\processed\aalborg_clean\man5\man5_32.png,6652,
man5,man5_33.png,data\raw\Aalborg\4 Test of videos\man5\man5_33.png,data\processed\aalborg_clean\man5\man5_33.png,2555,1.5707963267948966
man5,man5_34.png,data\raw\Aalborg\4 Test of videos\man5\man5_34.png,data\processed\aalborg_clean\man5\man5_34.png,2634,
man5,man5_35.png,data\raw\Aalborg\4 Test of videos\man5\man5_35.png,data\processed\aalborg_clean\man5\man5_35.png,5703,
man5,man5_36.png,data\raw\Aalborg\4 Test of videos\man5\man5_36.png,data\processed\aalborg_clean\man5\man5_36.png,2621,
man5,man5_37.png,data\raw\Aalborg\4 Test of videos\man5\man5_37.png,data\processed\aalborg_clean\man5\man5_37.png,2564,
man5,man5_38.png,data\raw\Aalborg\4 Test of videos\man5\man5_38.png,data\processed\aalborg_clean\man5\man5_38.png,2579,
man5,man5_39.png,data\raw\Aalborg\4 Test of videos\man5\man5_39.png,data\processed\aalborg_clean\man5\man5_39.png,2562,
man5,man5_4.png,data\raw\Aalborg\4 Test of videos\man5\man5_4.png,data\processed\aalborg_clean\man5\man5_4.png,2681,-1.4935041572262202
man5,man5_40.png,data\raw\Aalborg\4 Test of videos\man5\man5_40.png,data\processed\aalborg_clean\man5\man5_40.png,2607,
man5,man5_41.png,data\raw\Aalborg\4 Test of videos\man5\man5_41.png,data\processed\aalborg_clean\man5\man5_41.png,7035,1.5707963267948966
man5,man5_42.png,data\raw\Aalborg\4 Test of videos\man5\man5_42.png,data\processed\aalborg_clean\man5\man5_42.png,2568,
man5,man5_43.png,data\raw\Aalborg\4 Test of videos\man5\man5_43.png,data\processed\aalborg_clean\man5\man5_43.png,2594,
man5,man5_44.png,data\raw\Aalborg\4 Test of videos\man5\man5_44.png,data\processed\aalborg_clean\man5\man5_44.png,7084,
man5,man5_45.png,data\raw\Aalborg\4 Test of videos\man5\man5_45.png,data\processed\aalborg_clean\man5\man5_45.png,6978,
man5,man5_46.png,data\raw\Aalborg\4 Test of videos\man5\man5_46.png,data\processed\aalborg_clean\man5\man5_46.png,2598,
man5,man5_47.png,data\raw\Aalborg\4 Test of videos\man5\man5_47.png,data\processed\aalborg_clean\man5\man5_47.png,6941,
man5,man5_48.png,data\raw\Aalborg\4 Test of videos\man5\man5_48.png,data\processed\aalborg_clean\man5\man5_48.png,6958,
man5,man5_49.png,data\raw\Aalborg\4 Test of videos\man5\man5_49.png,data\processed\aalborg_clean\man5\man5_49.png,6741,
man5,man5_5.png,data\raw\Aalborg\4 Test of videos\man5\man5_5.png,data\processed\aalborg_clean\man5\man5_5.png,4594,-4.634191956471657
man5,man5_50.png,data\raw\Aalborg\4 Test of videos\man5\man5_50.png,data\processed\aalborg_clean\man5\man5_50.png,6715,
man5,man5_51.png,data\raw\Aalborg\4 Test of videos\man5\man5_51.png,data\processed\aalborg_clean\man5\man5_51.png,6700,
man5,man5_52.png,data\raw\Aalborg\4 Test of videos\man5\man5_52.png,data\processed\aalborg_clean\man5\man5_52.png,7008,
man5,man5_53.png,data\raw\Aalborg\4 Test of videos\man5\man5_53.png,data\processed\aalborg_clean\man5\man5_53.png,6955,
man5,man5_54.png,data\raw\Aalborg\4 Test of videos\man5\man5_54.png,data\processed\aalborg_clean\man5\man5_54.png,6933,
man5,man5_55.png,data\raw\Aalborg\4 Test of videos\man5\man5_55.png,data\processed\aalborg_clean\man5\man5_55.png,6970,
man5,man5_56.png,data\raw\Aalborg\4 Test of videos\man5\man5_56.png,data\processed\aalborg_clean\man5\man5_56.png,5960,
man5,man5_57.png,data\raw\Aalborg\4 Test of videos\man5\man5_57.png,data\processed\aalborg_clean\man5\man5_57.png,6970,
man5,man5_58.png,data\raw\Aalborg\4 Test of videos\man5\man5_58.png,data\processed\aalborg_clean\man5\man5_58.png,6953,1.5707963267948966
man5,man5_59.png,data\raw\Aalborg\4 Test of videos\man5\man5_59.png,data\processed\aalborg_clean\man5\man5_59.png,2639,1.5707963267948966
man5,man5_6.png,data\raw\Aalborg\4 Test of videos\man5\man5_6.png,data\processed\aalborg_clean\man5\man5_6.png,4662,
man5,man5_60.png,data\raw\Aalborg\4 Test of videos\man5\man5_60.png,data\processed\aalborg_clean\man5\man5_60.png,2666,
man5,man5_61.png,data\raw\Aalborg\4 Test of videos\man5\man5_61.png,data\processed\aalborg_clean\man5\man5_61.png,6941,
man5,man5_62.png,data\raw\Aalborg\4 Test of videos\man5\man5_62.png,data\processed\aalborg_clean\man5\man5_62.png,7987,
man5,man5_63.png,data\raw\Aalborg\4 Test of videos\man5\man5_63.png,data\processed\aalborg_clean\man5\man5_63.png,6920,
man5,man5_65.png,data\raw\Aalborg\4 Test of videos\man5\man5_65.png,data\processed\aalborg_clean\man5\man5_65.png,6973,
man5,man5_66.png,data\raw\Aalborg\4 Test of videos\man5\man5_66.png,data\processed\aalborg_clean\man5\man5_66.png,8018,
man5,man5_67.png,data\raw\Aalborg\4 Test of videos\man5\man5_67.png,data\processed\aalborg_clean\man5\man5_67.png,6994,
man5,man5_7.png,data\raw\Aalborg\4 Test of videos\man5\man5_7.png,data\processed\aalborg_clean\man5\man5_7.png,7067,
man5,man5_8.png,data\raw\Aalborg\4 Test of videos\man5\man5_8.png,data\processed\aalborg_clean\man5\man5_8.png,7059,1.5648997204245314
man5,man5_9.png,data\raw\Aalborg\4 Test of videos\man5\man5_9.png,data\processed\aalborg_clean\man5\man5_9.png,2718,1.5618127259323524
man6,man6_10.png,data\raw\Aalborg\4 Test of videos\man6\man6_10.png,data\processed\aalborg_clean\man6\man6_10.png,1747,
man6,man6_11.png,data\raw\Aalborg\4 Test of videos\man6\man6_11.png,data\processed\aalborg_clean\man6\man6_11.png,1748,
man6,man6_12.png,data\raw\Aalborg\4 Test of videos\man6\man6_12.png,data\processed\aalborg_clean\man6\man6_12.png,1744,0.9266575063254189
man6,man6_13.png,data\raw\Aalborg\4 Test of videos\man6\man6_13.png,data\processed\aalborg_clean\man6\man6_13.png,1750,0.9224661618400251
man6,man6_14.png,data\raw\Aalborg\4 Test of videos\man6\man6_14.png,data\processed\aalborg_clean\man6\man6_14.png,1744,0.9248573604782209
man6,man6_15.png,data\raw\Aalborg\4 Test of videos\man6\man6_15.png,data\processed\aalborg_clean\man6\man6_15.png,1745,0.8669320849554675
man6,man6_17.png,data\raw\Aalborg\4 Test of videos\man6\man6_17.png,data\processed\aalborg_clean\man6\man6_17.png,2840,0.9238361973113265
man6,man6_2.png,data\raw\Aalborg\4 Test of videos\man6\man6_2.png,data\processed\aalborg_clean\man6\man6_2.png,2947,
man6,man6_29.png,data\raw\Aalborg\4 Test of videos\man6\man6_29.png,data\processed\aalborg_clean\man6\man6_29.png,1742,0.9250663417576411
man6,man6_5.png,data\raw\Aalborg\4 Test of videos\man6\man6_5.png,data\processed\aalborg_clean\man6\man6_5.png,1787,
man6,man6_50.png,data\raw\Aalborg\4 Test of videos\man6\man6_50.png,data\processed\aalborg_clean\man6\man6_50.png,6170,0.9305593446873364
man6,man6_51.png,data\raw\Aalborg\4 Test of videos\man6\man6_51.png,data\processed\aalborg_clean\man6\man6_51.png,6223,0.9275293558499104
man6,man6_52.png,data\raw\Aalborg\4 Test of videos\man6\man6_52.png,data\processed\aalborg_clean\man6\man6_52.png,6208,0.9265811324965237
man6,man6_53.png,data\raw\Aalborg\4 Test of videos\man6\man6_53.png,data\processed\aalborg_clean\man6\man6_53.png,6291,0.9289600420836638
man6,man6_54.png,data\raw\Aalborg\4 Test of videos\man6\man6_54.png,data\processed\aalborg_clean\man6\man6_54.png,6341,0.9329199717544661
man6,man6_55.png,data\raw\Aalborg\4 Test of videos\man6\man6_55.png,data\processed\aalborg_clean\man6\man6_55.png,6406,0.929887277514086
man6,man6_56.png,data\raw\Aalborg\4 Test of videos\man6\man6_56.png,data\processed\aalborg_clean\man6\man6_56.png,6610,0.9266887477786542
man6,man6_57.png,data\raw\Aalborg\4 Test of videos\man6\man6_57.png,data\processed\aalborg_clean\man6\man6_57.png,6633,0.9297848140381915
man6,man6_58.png,data\raw\Aalborg\4 Test of videos\man6\man6_58.png,data\processed\aalborg_clean\man6\man6_58.png,6692,0.9283626850538705
man6,man6_59.png,data\raw\Aalborg\4 Test of videos\man6\man6_59.png,data\processed\aalborg_clean\man6\man6_59.png,6735,0.9285330875286184
man6,man6_6.png,data\raw\Aalborg\4 Test of videos\man6\man6_6.png,data\processed\aalborg_clean\man6\man6_6.png,1762,
man6,man6_60.png,data\raw\Aalborg\4 Test of videos\man6\man6_60.png,data\processed\aalborg_clean\man6\man6_60.png,6687,0.9271815414456926
man6,man6_61.png,data\raw\Aalborg\4 Test of videos\man6\man6_61.png,data\processed\aalborg_clean\man6\man6_61.png,6388,0.930601654604793
man6,man6_62.png,data\raw\Aalborg\4 Test of videos\man6\man6_62.png,data\processed\aalborg_clean\man6\man6_62.png,6412,0.9279367596560212
man6,man6_63.png,data\raw\Aalborg\4 Test of videos\man6\man6_63.png,data\processed\aalborg_clean\man6\man6_63.png,6773,0.9282863315468577
man6,man6_64.png,data\raw\Aalborg\4 Test of videos\man6\man6_64.png,data\processed\aalborg_clean\man6\man6_64.png,6347,0.9287662695671621
man6,man6_65.png,data\raw\Aalborg\4 Test of videos\man6\man6_65.png,data\processed\aalborg_clean\man6\man6_65.png,6775,0.9262028290772552
man6,man6_66.png,data\raw\Aalborg\4 Test of videos\man6\man6_66.png,data\processed\aalborg_clean\man6\man6_66.png,6766,0.9280753783843644
man7,man7_1.png,data\raw\Aalborg\4 Test of videos\man7\man7_1.png,data\processed\aalborg_clean\man7\man7_1.png,16478,-4.013323243000746
man7,man7_10.png,data\raw\Aalborg\4 Test of videos\man7\man7_10.png,data\processed\aalborg_clean\man7\man7_10.png,16994,-4.013551521213788
man7,man7_11.png,data\raw\Aalborg\4 Test of videos\man7\man7_11.png,data\processed\aalborg_clean\man7\man7_11.png,17017,-4.014256226866397
man7,man7_12.png,data\raw\Aalborg\4 Test of videos\man7\man7_12.png,data\processed\aalborg_clean\man7\man7_12.png,16787,-4.014305645039595
man7,man7_13.png,data\raw\Aalborg\4 Test of videos\man7\man7_13.png,data\processed\aalborg_clean\man7\man7_13.png,16882,-4.012833958265891
man7,man7_14.png,data\raw\Aalborg\4 Test of videos\man7\man7_14.png,data\processed\aalborg_clean\man7\man7_14.png,16808,-4.0140358912390495
man7,man7_15.png,data\raw\Aalborg\4 Test of videos\man7\man7_15.png,data\processed\aalborg_clean\man7\man7_15.png,16834,-4.014128374594547
man7,man7_16.png,data\raw\Aalborg\4 Test of videos\man7\man7_16.png,data\processed\aalborg_clean\man7\man7_16.png,16833,-4.011105963217103
man7,man7_17.png,data\raw\Aalborg\4 Test of videos\man7\man7_17.png,data\processed\aalborg_clean\man7\man7_17.png,16948,-4.013235092014819
man7,man7_18.png,data\raw\Aalborg\4 Test of videos\man7\man7_18.png,data\processed\aalborg_clean\man7\man7_18.png,16905,-4.011768331700478
man7,man7_19.png,data\raw\Aalborg\4 Test of videos\man7\man7_19.png,data\processed\aalborg_clean\man7\man7_19.png,16868,-4.0122001801002565
man7,man7_2.png,data\raw\Aalborg\4 Test of videos\man7\man7_2.png,data\processed\aalborg_clean\man7\man7_2.png,16703,-4.013357076139057
man7,man7_20.png,data\raw\Aalborg\4 Test of videos\man7\man7_20.png,data\processed\aalborg_clean\man7\man7_20.png,16872,-4.011328341842548
man7,man7_21.png,data\raw\Aalborg\4 Test of videos\man7\man7_21.png,data\processed\aalborg_clean\man7\man7_21.png,16956,-4.010219437370068
man7,man7_22.png,data\raw\Aalborg\4 Test of videos\man7\man7_22.png,data\processed\aalborg_clean\man7\man7_22.png,16928,-4.01440396953548
man7,man7_23.png,data\raw\Aalborg\4 Test of videos\man7\man7_23.png,data\processed\aalborg_clean\man7\man7_23.png,17098,-4.012457617859667
man7,man7_24.png,data\raw\Aalborg\4 Test of videos\man7\man7_24.png,data\processed\aalborg_clean\man7\man7_24.png,16940,-4.014429770418602
man7,man7_25.png,data\raw\Aalborg\4 Test of videos\man7\man7_25.png,data\processed\aalborg_clean\man7\man7_25.png,16974,-4.014160905206106
man7,man7_26.png,data\raw\Aalborg\4 Test of videos\man7\man7_26.png,data\processed\aalborg_clean\man7\man7_26.png,17002,-4.013541166308583
man7,man7_27.png,data\raw\Aalborg\4 Test of videos\man7\man7_27.png,data\processed\aalborg_clean\man7\man7_27.png,16894,-4.014302362901368
man7,man7_28.png,data\raw\Aalborg\4 Test of videos\man7\man7_28.png,data\processed\aalborg_clean\man7\man7_28.png,16921,-4.015088037530674
man7,man7_29.png,data\raw\Aalborg\4 Test of videos\man7\man7_29.png,data\processed\aalborg_clean\man7\man7_29.png,16897,-4.014180929869118
man7,man7_3.png,data\raw\Aalborg\4 Test of videos\man7\man7_3.png,data\processed\aalborg_clean\man7\man7_3.png,15927,-4.013296028318907
man7,man7_30.png,data\raw\Aalborg\4 Test of videos\man7\man7_30.png,data\processed\aalborg_clean\man7\man7_30.png,16858,-4.015469264659922
man7,man7_31.png,data\raw\Aalborg\4 Test of videos\man7\man7_31.png,data\processed\aalborg_clean\man7\man7_31.png,17124,-4.01335169862284
man7,man7_32.png,data\raw\Aalborg\4 Test of videos\man7\man7_32.png,data\processed\aalborg_clean\man7\man7_32.png,16905,-4.014078986216191
man7,man7_33.png,data\raw\Aalborg\4 Test of videos\man7\man7_33.png,data\processed\aalborg_clean\man7\man7_33.png,16840,-4.014183195409368
man7,man7_34.png,data\raw\Aalborg\4 Test of videos\man7\man7_34.png,data\processed\aalborg_clean\man7\man7_34.png,16876,-4.013229468619771
man7,man7_35.png,data\raw\Aalborg\4 Test of videos\man7\man7_35.png,data\processed\aalborg_clean\man7\man7_35.png,16835,-4.01128169450493
man7,man7_36.png,data\raw\Aalborg\4 Test of videos\man7\man7_36.png,data\processed\aalborg_clean\man7\man7_36.png,16820,-4.014667727913583
man7,man7_37.png,data\raw\Aalborg\4 Test of videos\man7\man7_37.png,data\processed\aalborg_clean\man7\man7_37.png,16799,-4.015793013413335
man7,man7_38.png,data\raw\Aalborg\4 Test of videos\man7\man7_38.png,data\processed\aalborg_clean\man7\man7_38.png,16846,-4.015413819710849
man7,man7_39.png,data\raw\Aalborg\4 Test of videos\man7\man7_39.png,data\processed\aalborg_clean\man7\man7_39.png,16830,-4.012688276107587
man7,man7_4.png,data\raw\Aalborg\4 Test of videos\man7\man7_4.png,data\processed\aalborg_clean\man7\man7_4.png,16857,-4.008208044548351
man7,man7_40.png,data\raw\Aalborg\4 Test of videos\man7\man7_40.png,data\processed\aalborg_clean\man7\man7_40.png,17048,-4.01247318906854
man7,man7_41.png,data\raw\Aalborg\4 Test of videos\man7\man7_41.png,data\processed\aalborg_clean\man7\man7_41.png,16808,-4.014471221237231
man7,man7_42.png,data\raw\Aalborg\4 Test of videos\man7\man7_42.png,data\processed\aalborg_clean\man7\man7_42.png,16872,-4.014755416221625
man7,man7_43.png,data\raw\Aalborg\4 Test of videos\man7\man7_43.png,data\processed\aalborg_clean\man7\man7_43.png,16843,-4.013983716321356
man7,man7_44.png,data\raw\Aalborg\4 Test of videos\man7\man7_44.png,data\processed\aalborg_clean\man7\man7_44.png,16809,-4.012411069881583
man7,man7_45.png,data\raw\Aalborg\4 Test of videos\man7\man7_45.png,data\processed\aalborg_clean\man7\man7_45.png,16820,-4.014679950663976
man7,man7_46.png,data\raw\Aalborg\4 Test of videos\man7\man7_46.png,data\processed\aalborg_clean\man7\man7_46.png,16833,-4.011891430647305
man7,man7_47.png,data\raw\Aalborg\4 Test of videos\man7\man7_47.png,data\processed\aalborg_clean\man7\man7_47.png,16785,-4.0132709761945575
man7,man7_48.png,data\raw\Aalborg\4 Test of videos\man7\man7_48.png,data\processed\aalborg_clean\man7\man7_48.png,16732,-4.014820290928002
man7,man7_49.png,data\raw\Aalborg\4 Test of videos\man7\man7_49.png,data\processed\aalborg_clean\man7\man7_49.png,16980,-4.012107520726497
man7,man7_5.png,data\raw\Aalborg\4 Test of videos\man7\man7_5.png,data\processed\aalborg_clean\man7\man7_5.png,16519,-4.009887052944555
man7,man7_50.png,data\raw\Aalborg\4 Test of videos\man7\man7_50.png,data\processed\aalborg_clean\man7\man7_50.png,16813,-4.011086093956221
man7,man7_51.png,data\raw\Aalborg\4 Test of videos\man7\man7_51.png,data\processed\aalborg_clean\man7\man7_51.png,16833,-4.013532516947583
man7,man7_52.png,data\raw\Aalborg\4 Test of videos\man7\man7_52.png,data\processed\aalborg_clean\man7\man7_52.png,16765,-4.012167956320178
man7,man7_53.png,data\raw\Aalborg\4 Test of videos\man7\man7_53.png,data\processed\aalborg_clean\man7\man7_53.png,16784,-4.012520241442505
man7,man7_54.png,data\raw\Aalborg\4 Test of videos\man7\man7_54.png,data\processed\aalborg_clean\man7\man7_54.png,16821,-4.014334953382317
man7,man7_55.png,data\raw\Aalborg\4 Test of videos\man7\man7_55.png,data\processed\aalborg_clean\man7\man7_55.png,16985,-4.013305455911331
man7,man7_56.png,data\raw\Aalborg\4 Test of videos\man7\man7_56.png,data\processed\aalborg_clean\man7\man7_56.png,16762,-4.011918847413946
man7,man7_57.png,data\raw\Aalborg\4 Test of videos\man7\man7_57.png,data\processed\aalborg_clean\man7\man7_57.png,16793,-4.015604762276702
man7,man7_58.png,data\raw\Aalborg\4 Test of videos\man7\man7_58.png,data\processed\aalborg_clean\man7\man7_58.png,16800,-4.012520956705137
man7,man7_59.png,data\raw\Aalborg\4 Test of videos\man7\man7_59.png,data\processed\aalborg_clean\man7\man7_59.png,16814,-4.011604533153131
man7,man7_6.png,data\raw\Aalborg\4 Test of videos\man7\man7_6.png,data\processed\aalborg_clean\man7\man7_6.png,16966,-4.009645785577438
man7,man7_60.png,data\raw\Aalborg\4 Test of videos\man7\man7_60.png,data\processed\aalborg_clean\man7\man7_60.png,16763,-4.010207314824637
man7,man7_61.png,data\raw\Aalborg\4 Test of videos\man7\man7_61.png,data\processed\aalborg_clean\man7\man7_61.png,16814,-4.0126693514196905
man7,man7_62.png,data\raw\Aalborg\4 Test of videos\man7\man7_62.png,data\processed\aalborg_clean\man7\man7_62.png,16820,-4.011704485276654
man7,man7_63.png,data\raw\Aalborg\4 Test of videos\man7\man7_63.png,data\processed\aalborg_clean\man7\man7_63.png,16864,-4.014417888512453
man7,man7_64.png,data\raw\Aalborg\4 Test of videos\man7\man7_64.png,data\processed\aalborg_clean\man7\man7_64.png,16797,-4.013118216024894
man7,man7_65.png,data\raw\Aalborg\4 Test of videos\man7\man7_65.png,data\processed\aalborg_clean\man7\man7_65.png,16832,-4.010428278497018
man7,man7_7.png,data\raw\Aalborg\4 Test of videos\man7\man7_7.png,data\processed\aalborg_clean\man7\man7_7.png,16955,-4.008727822457623
man7,man7_8.png,data\raw\Aalborg\4 Test of videos\man7\man7_8.png,data\processed\aalborg_clean\man7\man7_8.png,16787,-4.011216847200219
man7,man7_9.png,data\raw\Aalborg\4 Test of videos\man7\man7_9.png,data\processed\aalborg_clean\man7\man7_9.png,16700,-4.008630114055502
